delivery_partner_id,partner_brand_name,partner_type,contact_number
56847,Shadowfax,3rd Party,9.1885E+11
59842,Dunzo,3rd Party,9.17898E+11
68768,Dunzo,3rd Party,9.15292E+11
1399,Dunzo,3rd Party,9.15379E+11
8803,LoadShare,3rd Party,9.14805E+11
90665,Shadowfax,3rd Party,9.1125E+11
39311,Dunzo,3rd Party,9.14414E+11
2365,Shadowfax,3rd Party,9.15448E+11
25541,Blinkit Partner,In-house,9.10158E+11
82865,Blinkit Partner,In-house,9.14779E+11
79023,BlueDart,3rd Party,9.11828E+11
96569,LoadShare,3rd Party,9.1458E+11
33962,Blinkit Partner,In-house,9.19604E+11
68356,Delhivery,3rd Party,9.19335E+11
95044,Shadowfax,3rd Party,9.18704E+11
60860,Dunzo,3rd Party,9.10711E+11
98387,Delhivery,3rd Party,9.15071E+11
89940,BlueDart,3rd Party,9.17813E+11
20322,Delhivery,3rd Party,9.18235E+11
53527,BlueDart,3rd Party,9.16043E+11
96404,Ecom Express,3rd Party,9.13797E+11
12426,Blinkit Partner,In-house,9.1726E+11
74586,Shadowfax,3rd Party,9.16451E+11
32488,BlueDart,3rd Party,9.104E+11
7581,Dunzo,3rd Party,9.11527E+11
9712,Delhivery,3rd Party,9.164E+11
39970,Ecom Express,3rd Party,9.17703E+11
71919,Ecom Express,3rd Party,9.14153E+11
8994,BlueDart,3rd Party,9.1968E+11
84799,LoadShare,3rd Party,9.17672E+11
64707,BlueDart,3rd Party,9.104E+11
23439,Ecom Express,3rd Party,9.18421E+11
84191,Dunzo,3rd Party,9.13258E+11
36890,Blinkit Partner,In-house,9.10123E+11
69432,Shadowfax,3rd Party,9.13099E+11
67044,LoadShare,3rd Party,9.1571E+11
60531,Dunzo,3rd Party,9.1031E+11
73060,BlueDart,3rd Party,9.12672E+11
72260,Dunzo,3rd Party,9.17821E+11
11470,Delhivery,3rd Party,9.11974E+11
6267,Ecom Express,3rd Party,9.1423E+11
95635,Dunzo,3rd Party,9.19128E+11
25906,Shadowfax,3rd Party,9.17088E+11
75698,Shadowfax,3rd Party,9.15147E+11
55729,Dunzo,3rd Party,9.12704E+11
27018,Ecom Express,3rd Party,9.13797E+11
74646,Delhivery,3rd Party,9.15013E+11
43137,LoadShare,3rd Party,9.18376E+11
39962,BlueDart,3rd Party,9.11748E+11
31883,Ecom Express,3rd Party,9.19054E+11
49421,LoadShare,3rd Party,9.1978E+11
73412,Delhivery,3rd Party,9.15597E+11
95563,Blinkit Partner,In-house,9.15425E+11
7047,Shadowfax,3rd Party,9.17081E+11
41385,Blinkit Partner,In-house,9.12655E+11
79920,BlueDart,3rd Party,9.12059E+11
29946,Delhivery,3rd Party,9.15768E+11
19268,BlueDart,3rd Party,9.15969E+11
22959,Blinkit Partner,In-house,9.17216E+11
27838,Delhivery,3rd Party,9.10523E+11
45176,LoadShare,3rd Party,9.19591E+11
35300,LoadShare,3rd Party,9.17371E+11
74770,Blinkit Partner,In-house,9.13418E+11
39010,Blinkit Partner,In-house,9.11089E+11
63800,Shadowfax,3rd Party,9.1135E+11
47220,LoadShare,3rd Party,9.10845E+11
19057,Shadowfax,3rd Party,9.19207E+11
66000,Blinkit Partner,In-house,9.15571E+11
92872,BlueDart,3rd Party,9.12532E+11
69415,Delhivery,3rd Party,9.10841E+11
17690,LoadShare,3rd Party,9.19789E+11
43553,Delhivery,3rd Party,9.15894E+11
65165,Shadowfax,3rd Party,9.1257E+11
58053,Shadowfax,3rd Party,9.16799E+11
86556,Dunzo,3rd Party,9.13237E+11
88218,BlueDart,3rd Party,9.1083E+11
59371,Ecom Express,3rd Party,9.19267E+11
63154,Ecom Express,3rd Party,9.12108E+11
96784,LoadShare,3rd Party,9.10311E+11
63519,LoadShare,3rd Party,9.18349E+11
15587,Shadowfax,3rd Party,9.1282E+11
94995,Ecom Express,3rd Party,9.12433E+11
82021,BlueDart,3rd Party,9.11964E+11
98439,Ecom Express,3rd Party,9.12738E+11
85333,Delhivery,3rd Party,9.13393E+11
64568,LoadShare,3rd Party,9.14092E+11
8022,Shadowfax,3rd Party,9.15761E+11
35734,Ecom Express,3rd Party,9.16663E+11
82632,Ecom Express,3rd Party,9.10245E+11
13676,Dunzo,3rd Party,9.10025E+11
63335,Blinkit Partner,In-house,9.1415E+11
54978,LoadShare,3rd Party,9.16854E+11
10931,BlueDart,3rd Party,9.19473E+11
93475,Blinkit Partner,In-house,9.11933E+11
34900,Delhivery,3rd Party,9.1897E+11
5998,Dunzo,3rd Party,9.18381E+11
45284,LoadShare,3rd Party,9.11182E+11
36569,Blinkit Partner,In-house,9.11836E+11
49637,BlueDart,3rd Party,9.17036E+11
60702,Ecom Express,3rd Party,9.16868E+11
20915,Blinkit Partner,In-house,9.17055E+11
45002,Shadowfax,3rd Party,9.11939E+11
66143,Blinkit Partner,In-house,9.1116E+11
8874,Delhivery,3rd Party,9.14376E+11
33913,Blinkit Partner,In-house,9.18055E+11
26395,Delhivery,3rd Party,9.17211E+11
75415,Delhivery,3rd Party,9.12485E+11
38707,BlueDart,3rd Party,9.17149E+11
43891,Shadowfax,3rd Party,9.16147E+11
45482,Ecom Express,3rd Party,9.15746E+11
55493,Dunzo,3rd Party,9.1243E+11
13303,Delhivery,3rd Party,9.17738E+11
40065,Blinkit Partner,In-house,9.11642E+11
15044,BlueDart,3rd Party,9.19787E+11
23014,Blinkit Partner,In-house,9.14579E+11
71839,Delhivery,3rd Party,9.18326E+11
80645,BlueDart,3rd Party,9.14182E+11
65001,Blinkit Partner,In-house,9.17975E+11
72609,Ecom Express,3rd Party,9.18233E+11
84012,Ecom Express,3rd Party,9.12767E+11
21808,LoadShare,3rd Party,9.13152E+11
63857,Shadowfax,3rd Party,9.15717E+11
45795,Blinkit Partner,In-house,9.19571E+11
25181,Shadowfax,3rd Party,9.19319E+11
29650,Delhivery,3rd Party,9.19034E+11
80243,Delhivery,3rd Party,9.17735E+11
24168,Delhivery,3rd Party,9.11797E+11
88637,Shadowfax,3rd Party,9.104E+11
80408,Ecom Express,3rd Party,9.14497E+11
60377,Blinkit Partner,In-house,9.10403E+11
53830,Ecom Express,3rd Party,9.14261E+11
41222,LoadShare,3rd Party,9.19926E+11
20817,Ecom Express,3rd Party,9.16679E+11
50959,Shadowfax,3rd Party,9.10426E+11
41110,BlueDart,3rd Party,9.13875E+11
33207,Ecom Express,3rd Party,9.16669E+11
88680,LoadShare,3rd Party,9.13834E+11
81340,Blinkit Partner,In-house,9.11326E+11
22900,Blinkit Partner,In-house,9.19496E+11
98138,Shadowfax,3rd Party,9.18837E+11
30910,Dunzo,3rd Party,9.19376E+11
25295,LoadShare,3rd Party,9.10042E+11
46549,Delhivery,3rd Party,9.17214E+11
54029,LoadShare,3rd Party,9.1597E+11
38734,Ecom Express,3rd Party,9.18239E+11
61365,Blinkit Partner,In-house,9.18837E+11
47725,BlueDart,3rd Party,9.10123E+11
7124,Blinkit Partner,In-house,9.11522E+11
19843,Ecom Express,3rd Party,9.10109E+11
13059,Shadowfax,3rd Party,9.11786E+11
66774,Dunzo,3rd Party,9.18436E+11
72576,Delhivery,3rd Party,9.17346E+11
14328,LoadShare,3rd Party,9.18986E+11
59128,Dunzo,3rd Party,9.15374E+11
19069,Delhivery,3rd Party,9.13188E+11
33091,Blinkit Partner,In-house,9.11494E+11
1908,BlueDart,3rd Party,9.14121E+11
59116,Blinkit Partner,In-house,9.19415E+11
70947,Shadowfax,3rd Party,9.12149E+11
60172,Shadowfax,3rd Party,9.12404E+11
52140,BlueDart,3rd Party,9.18374E+11
39973,LoadShare,3rd Party,9.12643E+11
67068,Ecom Express,3rd Party,9.13788E+11
8244,Dunzo,3rd Party,9.16376E+11
28954,BlueDart,3rd Party,9.19202E+11
60691,Dunzo,3rd Party,9.12459E+11
73339,Delhivery,3rd Party,9.1253E+11
55802,LoadShare,3rd Party,9.14768E+11
6857,Shadowfax,3rd Party,9.15373E+11
16319,LoadShare,3rd Party,9.10156E+11
81093,Blinkit Partner,In-house,9.11629E+11
39126,Shadowfax,3rd Party,9.16048E+11
87207,Dunzo,3rd Party,9.19975E+11
92032,Ecom Express,3rd Party,9.11512E+11
20625,Shadowfax,3rd Party,9.19432E+11
60885,Blinkit Partner,In-house,9.12274E+11
40460,Shadowfax,3rd Party,9.17007E+11
55456,BlueDart,3rd Party,9.12187E+11
22997,Ecom Express,3rd Party,9.10256E+11
98433,Dunzo,3rd Party,9.17704E+11
61662,Blinkit Partner,In-house,9.11678E+11
93613,BlueDart,3rd Party,9.1763E+11
40041,Delhivery,3rd Party,9.18186E+11
84976,LoadShare,3rd Party,9.17327E+11
35907,BlueDart,3rd Party,9.12325E+11
58002,Delhivery,3rd Party,9.18175E+11
42851,Blinkit Partner,In-house,9.17679E+11
4714,Ecom Express,3rd Party,9.19859E+11
43163,Blinkit Partner,In-house,9.16376E+11
81334,Blinkit Partner,In-house,9.17246E+11
16796,Dunzo,3rd Party,9.16417E+11
74237,Blinkit Partner,In-house,9.10925E+11
95005,LoadShare,3rd Party,9.11213E+11
43141,Dunzo,3rd Party,9.153E+11
73517,Blinkit Partner,In-house,9.13152E+11
1354,Dunzo,3rd Party,9.16309E+11
46871,LoadShare,3rd Party,9.12054E+11
97537,LoadShare,3rd Party,9.18246E+11
69200,BlueDart,3rd Party,9.14041E+11
88898,Dunzo,3rd Party,9.11247E+11
96996,Ecom Express,3rd Party,9.13087E+11
98165,Shadowfax,3rd Party,9.12095E+11
33387,Delhivery,3rd Party,9.12668E+11
60066,Ecom Express,3rd Party,9.19072E+11
96121,Ecom Express,3rd Party,9.1156E+11
35596,Ecom Express,3rd Party,9.16589E+11
97045,Blinkit Partner,In-house,9.17593E+11
77691,Delhivery,3rd Party,9.12151E+11
1616,Ecom Express,3rd Party,9.14378E+11
6292,LoadShare,3rd Party,9.15246E+11
3855,Delhivery,3rd Party,9.10823E+11
37936,Ecom Express,3rd Party,9.12755E+11
80246,Shadowfax,3rd Party,9.15848E+11
86332,Delhivery,3rd Party,9.11342E+11
68149,BlueDart,3rd Party,9.10416E+11
24469,Delhivery,3rd Party,9.10581E+11
18037,Ecom Express,3rd Party,9.11143E+11
22178,LoadShare,3rd Party,9.16028E+11
81176,LoadShare,3rd Party,9.11905E+11
77083,BlueDart,3rd Party,9.19629E+11
88737,Blinkit Partner,In-house,9.16706E+11
80894,Ecom Express,3rd Party,9.10837E+11
38063,Dunzo,3rd Party,9.10181E+11
58100,Blinkit Partner,In-house,9.10085E+11
62193,LoadShare,3rd Party,9.18794E+11
57806,Blinkit Partner,In-house,9.17928E+11
32490,Delhivery,3rd Party,9.16303E+11
52315,Delhivery,3rd Party,9.18447E+11
53811,LoadShare,3rd Party,9.13382E+11
81753,Ecom Express,3rd Party,9.14111E+11
64637,LoadShare,3rd Party,9.19481E+11
50175,Blinkit Partner,In-house,9.11085E+11
30354,Blinkit Partner,In-house,9.16862E+11
7081,Delhivery,3rd Party,9.14756E+11
19279,Ecom Express,3rd Party,9.18219E+11
33654,Dunzo,3rd Party,9.18994E+11
38774,BlueDart,3rd Party,9.16646E+11
48166,Dunzo,3rd Party,9.12588E+11
85162,LoadShare,3rd Party,9.15152E+11
95031,Blinkit Partner,In-house,9.16142E+11
18483,Dunzo,3rd Party,9.13605E+11
38381,Ecom Express,3rd Party,9.11521E+11
87590,Ecom Express,3rd Party,9.13915E+11
19751,Blinkit Partner,In-house,9.18883E+11
68713,Shadowfax,3rd Party,9.10394E+11
68548,Delhivery,3rd Party,9.16668E+11
65655,BlueDart,3rd Party,9.15407E+11
71100,Blinkit Partner,In-house,9.18731E+11
4886,BlueDart,3rd Party,9.12658E+11
87698,Ecom Express,3rd Party,9.18595E+11
95854,Blinkit Partner,In-house,9.18087E+11
5235,Blinkit Partner,In-house,9.10576E+11
65599,BlueDart,3rd Party,9.18075E+11
76379,Ecom Express,3rd Party,9.14772E+11
46137,Ecom Express,3rd Party,9.18834E+11
66386,BlueDart,3rd Party,9.16864E+11
46413,Dunzo,3rd Party,9.14683E+11
46136,Blinkit Partner,In-house,9.1558E+11
18979,Shadowfax,3rd Party,9.19999E+11
16915,Dunzo,3rd Party,9.1083E+11
11048,LoadShare,3rd Party,9.16453E+11
81032,LoadShare,3rd Party,9.19682E+11
83193,Delhivery,3rd Party,9.18537E+11
85085,Ecom Express,3rd Party,9.1027E+11
35824,Shadowfax,3rd Party,9.14773E+11
25868,Ecom Express,3rd Party,9.15834E+11
38460,Ecom Express,3rd Party,9.19364E+11
81996,Blinkit Partner,In-house,9.18144E+11
90473,Shadowfax,3rd Party,9.16104E+11
71543,LoadShare,3rd Party,9.11694E+11
45099,Blinkit Partner,In-house,9.12037E+11
71726,Shadowfax,3rd Party,9.13486E+11
88453,BlueDart,3rd Party,9.1491E+11
49698,Dunzo,3rd Party,9.10822E+11
99357,Blinkit Partner,In-house,9.1963E+11
51564,Ecom Express,3rd Party,9.19829E+11
1749,BlueDart,3rd Party,9.13021E+11
96400,Dunzo,3rd Party,9.10146E+11
46211,Shadowfax,3rd Party,9.16101E+11
44722,Blinkit Partner,In-house,9.16412E+11
53977,Ecom Express,3rd Party,9.17327E+11
11104,Delhivery,3rd Party,9.1769E+11
81864,Delhivery,3rd Party,9.12172E+11
50120,LoadShare,3rd Party,9.14705E+11
90637,BlueDart,3rd Party,9.13065E+11
84509,Blinkit Partner,In-house,9.19118E+11
79645,BlueDart,3rd Party,9.14683E+11
59772,Shadowfax,3rd Party,9.14035E+11
57378,Ecom Express,3rd Party,9.18336E+11
85003,Delhivery,3rd Party,9.1732E+11
32434,Ecom Express,3rd Party,9.13401E+11
80825,BlueDart,3rd Party,9.181E+11
29182,Ecom Express,3rd Party,9.15265E+11
96209,LoadShare,3rd Party,9.19146E+11
15863,Blinkit Partner,In-house,9.15818E+11
17663,Delhivery,3rd Party,9.1968E+11
70029,BlueDart,3rd Party,9.17874E+11
7004,BlueDart,3rd Party,9.17541E+11
45704,Ecom Express,3rd Party,9.19206E+11
83254,Blinkit Partner,In-house,9.17538E+11
44185,Ecom Express,3rd Party,9.10174E+11
68173,LoadShare,3rd Party,9.17074E+11
80520,Shadowfax,3rd Party,9.18896E+11
28491,LoadShare,3rd Party,9.12845E+11
71056,Shadowfax,3rd Party,9.12314E+11
66743,Dunzo,3rd Party,9.13839E+11
67554,BlueDart,3rd Party,9.14425E+11
27338,BlueDart,3rd Party,9.17786E+11
32799,Delhivery,3rd Party,9.13858E+11
42317,Dunzo,3rd Party,9.19342E+11
60744,BlueDart,3rd Party,9.10286E+11
88497,Shadowfax,3rd Party,9.11453E+11
27906,Blinkit Partner,In-house,9.19026E+11
85235,Shadowfax,3rd Party,9.14478E+11
77615,Ecom Express,3rd Party,9.18794E+11
36940,BlueDart,3rd Party,9.12214E+11
246,BlueDart,3rd Party,9.16807E+11
10177,Ecom Express,3rd Party,9.10666E+11
8626,Shadowfax,3rd Party,9.17579E+11
72635,Blinkit Partner,In-house,9.14547E+11
25730,Dunzo,3rd Party,9.18333E+11
41276,BlueDart,3rd Party,9.12983E+11
46269,Delhivery,3rd Party,9.1101E+11
55720,Shadowfax,3rd Party,9.12129E+11
94891,Shadowfax,3rd Party,9.1933E+11
96881,Delhivery,3rd Party,9.18783E+11
1185,Ecom Express,3rd Party,9.1384E+11
7489,Shadowfax,3rd Party,9.18606E+11
72585,Delhivery,3rd Party,9.15925E+11
4038,Delhivery,3rd Party,9.1134E+11
21923,Delhivery,3rd Party,9.17995E+11
3617,Blinkit Partner,In-house,9.1613E+11
5577,Dunzo,3rd Party,9.15712E+11
62825,Dunzo,3rd Party,9.17266E+11
92001,LoadShare,3rd Party,9.14951E+11
39725,Blinkit Partner,In-house,9.16852E+11
54792,LoadShare,3rd Party,9.15486E+11
20373,BlueDart,3rd Party,9.17216E+11
27197,Ecom Express,3rd Party,9.16815E+11
31046,Dunzo,3rd Party,9.10355E+11
2614,Dunzo,3rd Party,9.11623E+11
95990,Dunzo,3rd Party,9.10816E+11
76160,Shadowfax,3rd Party,9.10875E+11
19554,LoadShare,3rd Party,9.10479E+11
29754,Ecom Express,3rd Party,9.12432E+11
61533,Blinkit Partner,In-house,9.13316E+11
84476,LoadShare,3rd Party,9.17094E+11
73253,BlueDart,3rd Party,9.18383E+11
90188,Dunzo,3rd Party,9.18598E+11
36629,Blinkit Partner,In-house,9.1981E+11
93942,LoadShare,3rd Party,9.13868E+11
32090,Dunzo,3rd Party,9.16795E+11
50579,Dunzo,3rd Party,9.1979E+11
35726,Blinkit Partner,In-house,9.18688E+11
14388,BlueDart,3rd Party,9.12821E+11
41473,Delhivery,3rd Party,9.19374E+11
16610,Blinkit Partner,In-house,9.17146E+11
63685,Delhivery,3rd Party,9.14481E+11
83004,BlueDart,3rd Party,9.13327E+11
63526,Shadowfax,3rd Party,9.13326E+11
46700,Ecom Express,3rd Party,9.10303E+11
22157,Blinkit Partner,In-house,9.1855E+11
31527,Delhivery,3rd Party,9.16044E+11
89153,BlueDart,3rd Party,9.15064E+11
48691,LoadShare,3rd Party,9.19347E+11
47688,Dunzo,3rd Party,9.13576E+11
22498,Shadowfax,3rd Party,9.14678E+11
32008,Blinkit Partner,In-house,9.13243E+11
4824,Delhivery,3rd Party,9.1843E+11
11946,LoadShare,3rd Party,9.112E+11
64612,Delhivery,3rd Party,9.19988E+11
11136,BlueDart,3rd Party,9.12642E+11
96443,Blinkit Partner,In-house,9.16133E+11
29273,BlueDart,3rd Party,9.19236E+11
91217,Delhivery,3rd Party,9.17181E+11
29169,Blinkit Partner,In-house,9.10114E+11
97526,Ecom Express,3rd Party,9.19945E+11
42987,Delhivery,3rd Party,9.1032E+11
71481,Dunzo,3rd Party,9.1242E+11
7933,Blinkit Partner,In-house,9.17679E+11
26471,Ecom Express,3rd Party,9.12005E+11
15486,Blinkit Partner,In-house,9.15477E+11
5451,Shadowfax,3rd Party,9.13672E+11
71938,Dunzo,3rd Party,9.10246E+11
88990,Blinkit Partner,In-house,9.10791E+11
87381,LoadShare,3rd Party,9.10381E+11
39091,Delhivery,3rd Party,9.19576E+11
26718,LoadShare,3rd Party,9.12373E+11
57039,Delhivery,3rd Party,9.12016E+11
32296,BlueDart,3rd Party,9.17195E+11
39614,Delhivery,3rd Party,9.1504E+11
8303,Shadowfax,3rd Party,9.10206E+11
25992,Ecom Express,3rd Party,9.1859E+11
16324,BlueDart,3rd Party,9.17573E+11
40938,Blinkit Partner,In-house,9.18037E+11
7428,Delhivery,3rd Party,9.15716E+11
85439,Shadowfax,3rd Party,9.1869E+11
8620,LoadShare,3rd Party,9.19425E+11
43620,Ecom Express,3rd Party,9.11151E+11
97518,BlueDart,3rd Party,9.16784E+11
54305,Ecom Express,3rd Party,9.1111E+11
84057,BlueDart,3rd Party,9.18292E+11
99505,Shadowfax,3rd Party,9.13963E+11
64263,LoadShare,3rd Party,9.18339E+11
58335,BlueDart,3rd Party,9.12497E+11
29947,Blinkit Partner,In-house,9.15491E+11
29611,Ecom Express,3rd Party,9.14261E+11
6698,Delhivery,3rd Party,9.18978E+11
93285,Ecom Express,3rd Party,9.1632E+11
6710,Ecom Express,3rd Party,9.19395E+11
73170,Dunzo,3rd Party,9.19907E+11
16914,LoadShare,3rd Party,9.16235E+11
10714,Ecom Express,3rd Party,9.15557E+11
40143,Delhivery,3rd Party,9.19708E+11
17257,Dunzo,3rd Party,9.18028E+11
51769,BlueDart,3rd Party,9.15537E+11
67885,Dunzo,3rd Party,9.18578E+11
96633,LoadShare,3rd Party,9.11512E+11
5169,Delhivery,3rd Party,9.12839E+11
45070,BlueDart,3rd Party,9.15043E+11
18282,Ecom Express,3rd Party,9.18485E+11
53586,BlueDart,3rd Party,9.17392E+11
87496,Ecom Express,3rd Party,9.1921E+11
48378,BlueDart,3rd Party,9.12894E+11
47299,BlueDart,3rd Party,9.11559E+11
13007,Ecom Express,3rd Party,9.16852E+11
19704,Dunzo,3rd Party,9.18137E+11
26672,BlueDart,3rd Party,9.1588E+11
90181,Shadowfax,3rd Party,9.10926E+11
32917,BlueDart,3rd Party,9.15659E+11
1304,BlueDart,3rd Party,9.18869E+11
34722,Shadowfax,3rd Party,9.16364E+11
87,Delhivery,3rd Party,9.15324E+11
34959,Ecom Express,3rd Party,9.19873E+11
91680,Blinkit Partner,In-house,9.13493E+11
11473,Shadowfax,3rd Party,9.11177E+11
26070,LoadShare,3rd Party,9.1402E+11
4696,Delhivery,3rd Party,9.10184E+11
71356,BlueDart,3rd Party,9.16009E+11
3584,Dunzo,3rd Party,9.14296E+11
91083,Shadowfax,3rd Party,9.17304E+11
84583,Delhivery,3rd Party,9.13719E+11
85429,Delhivery,3rd Party,9.14353E+11
22044,BlueDart,3rd Party,9.18103E+11
31212,Blinkit Partner,In-house,9.10066E+11
432,Dunzo,3rd Party,9.10136E+11
13649,Dunzo,3rd Party,9.18272E+11
40577,Dunzo,3rd Party,9.16905E+11
66856,Ecom Express,3rd Party,9.19192E+11
58180,LoadShare,3rd Party,9.13283E+11
87895,Delhivery,3rd Party,9.13713E+11
94534,LoadShare,3rd Party,9.11601E+11
80069,LoadShare,3rd Party,9.19044E+11
2375,Delhivery,3rd Party,9.14984E+11
58998,Ecom Express,3rd Party,9.1585E+11
18768,Dunzo,3rd Party,9.11859E+11
14479,Delhivery,3rd Party,9.12624E+11
83965,Ecom Express,3rd Party,9.10533E+11
69379,Blinkit Partner,In-house,9.12257E+11
83680,Ecom Express,3rd Party,9.17143E+11
20972,Delhivery,3rd Party,9.10359E+11
24182,BlueDart,3rd Party,9.17047E+11
62085,Ecom Express,3rd Party,9.1512E+11
29916,Delhivery,3rd Party,9.14073E+11
31244,Ecom Express,3rd Party,9.14334E+11
55357,Shadowfax,3rd Party,9.12997E+11
34829,Blinkit Partner,In-house,9.13875E+11
84919,Shadowfax,3rd Party,9.19979E+11
77266,Dunzo,3rd Party,9.19038E+11
93232,Ecom Express,3rd Party,9.11956E+11
54791,Dunzo,3rd Party,9.17236E+11
63631,Ecom Express,3rd Party,9.1676E+11
75375,BlueDart,3rd Party,9.10178E+11
24901,BlueDart,3rd Party,9.12033E+11
13251,BlueDart,3rd Party,9.15544E+11
18157,Blinkit Partner,In-house,9.17863E+11
55201,Ecom Express,3rd Party,9.10988E+11
87979,Ecom Express,3rd Party,9.11933E+11
8790,LoadShare,3rd Party,9.16816E+11
42843,Delhivery,3rd Party,9.13959E+11
38073,Shadowfax,3rd Party,9.17201E+11
1498,Ecom Express,3rd Party,9.173E+11
44781,Blinkit Partner,In-house,9.13941E+11
81899,Shadowfax,3rd Party,9.15023E+11
63798,Delhivery,3rd Party,9.1354E+11
58417,LoadShare,3rd Party,9.17982E+11
69366,Shadowfax,3rd Party,9.12002E+11
85941,Blinkit Partner,In-house,9.14549E+11
48713,Delhivery,3rd Party,9.13368E+11
14917,BlueDart,3rd Party,9.17097E+11
5226,BlueDart,3rd Party,9.18287E+11
2241,BlueDart,3rd Party,9.10115E+11
69051,Delhivery,3rd Party,9.12845E+11
7250,LoadShare,3rd Party,9.17965E+11
33571,Blinkit Partner,In-house,9.15502E+11
79410,Ecom Express,3rd Party,9.1839E+11
95455,BlueDart,3rd Party,9.1971E+11
61593,Delhivery,3rd Party,9.13393E+11
93687,Shadowfax,3rd Party,9.11073E+11
34205,BlueDart,3rd Party,9.10234E+11
9722,Dunzo,3rd Party,9.11883E+11
62865,Blinkit Partner,In-house,9.12435E+11
4185,Shadowfax,3rd Party,9.15965E+11
39532,LoadShare,3rd Party,9.13617E+11
5497,LoadShare,3rd Party,9.1157E+11
59382,Delhivery,3rd Party,9.153E+11
7809,LoadShare,3rd Party,9.19414E+11
78258,Dunzo,3rd Party,9.14143E+11
76980,BlueDart,3rd Party,9.14594E+11
54257,Shadowfax,3rd Party,9.17254E+11
42648,BlueDart,3rd Party,9.18553E+11
53283,Ecom Express,3rd Party,9.1046E+11
10306,Blinkit Partner,In-house,9.15665E+11
61134,BlueDart,3rd Party,9.1501E+11
9562,Delhivery,3rd Party,9.12691E+11
64363,BlueDart,3rd Party,9.12894E+11
7296,Blinkit Partner,In-house,9.17612E+11
62311,Shadowfax,3rd Party,9.19245E+11
39345,Dunzo,3rd Party,9.10151E+11
42130,Shadowfax,3rd Party,9.16344E+11
19987,Shadowfax,3rd Party,9.19844E+11
17129,Delhivery,3rd Party,9.11865E+11
87309,Blinkit Partner,In-house,9.12595E+11
46857,Shadowfax,3rd Party,9.18287E+11
71666,Shadowfax,3rd Party,9.11753E+11
26109,Dunzo,3rd Party,9.19353E+11
21471,LoadShare,3rd Party,9.12463E+11
29442,Dunzo,3rd Party,9.13179E+11
69541,Blinkit Partner,In-house,9.17481E+11
23578,Blinkit Partner,In-house,9.1099E+11
27372,Delhivery,3rd Party,9.19159E+11
5320,BlueDart,3rd Party,9.11603E+11
24591,BlueDart,3rd Party,9.15698E+11
42198,BlueDart,3rd Party,9.15132E+11
60237,LoadShare,3rd Party,9.13457E+11
18594,Blinkit Partner,In-house,9.14456E+11
12767,LoadShare,3rd Party,9.15071E+11
91032,BlueDart,3rd Party,9.15035E+11
68636,BlueDart,3rd Party,9.19586E+11
91790,Dunzo,3rd Party,9.11345E+11
6677,Blinkit Partner,In-house,9.1978E+11
15811,BlueDart,3rd Party,9.17322E+11
21693,Shadowfax,3rd Party,9.15556E+11
90802,Ecom Express,3rd Party,9.10202E+11
37981,Blinkit Partner,In-house,9.16722E+11
22973,LoadShare,3rd Party,9.15986E+11
38915,Blinkit Partner,In-house,9.11361E+11
86299,Delhivery,3rd Party,9.17697E+11
75374,Shadowfax,3rd Party,9.14634E+11
78607,BlueDart,3rd Party,9.19525E+11
78934,Delhivery,3rd Party,9.17438E+11
38893,Dunzo,3rd Party,9.18421E+11
80576,Blinkit Partner,In-house,9.14562E+11
24486,Blinkit Partner,In-house,9.11041E+11
10385,Dunzo,3rd Party,9.11959E+11
59298,Ecom Express,3rd Party,9.10345E+11
10059,Delhivery,3rd Party,9.17826E+11
33880,Shadowfax,3rd Party,9.13316E+11
41264,BlueDart,3rd Party,9.17173E+11
50356,Delhivery,3rd Party,9.10459E+11
52328,LoadShare,3rd Party,9.19416E+11
99158,BlueDart,3rd Party,9.14445E+11
97783,Delhivery,3rd Party,9.11672E+11
92168,Shadowfax,3rd Party,9.1738E+11
98362,Blinkit Partner,In-house,9.10495E+11
20611,Delhivery,3rd Party,9.1428E+11
88481,Dunzo,3rd Party,9.16726E+11
77005,Shadowfax,3rd Party,9.19953E+11
19867,Ecom Express,3rd Party,9.1946E+11
462,Ecom Express,3rd Party,9.19202E+11
10778,Blinkit Partner,In-house,9.18266E+11
70814,Shadowfax,3rd Party,9.14539E+11
88594,BlueDart,3rd Party,9.18062E+11
91875,Dunzo,3rd Party,9.17489E+11
7713,BlueDart,3rd Party,9.17909E+11
87083,BlueDart,3rd Party,9.19385E+11
72157,LoadShare,3rd Party,9.12974E+11
35853,Shadowfax,3rd Party,9.11297E+11
5444,Shadowfax,3rd Party,9.19054E+11
23255,Ecom Express,3rd Party,9.12179E+11
19236,Delhivery,3rd Party,9.11701E+11
54662,Dunzo,3rd Party,9.1945E+11
651,Dunzo,3rd Party,9.18984E+11
67132,Ecom Express,3rd Party,9.14359E+11
33119,LoadShare,3rd Party,9.16571E+11
72146,Dunzo,3rd Party,9.10113E+11
34714,Shadowfax,3rd Party,9.11155E+11
49560,Ecom Express,3rd Party,9.17947E+11
44956,Ecom Express,3rd Party,9.15545E+11
44093,LoadShare,3rd Party,9.13475E+11
53745,Dunzo,3rd Party,9.13351E+11
81482,LoadShare,3rd Party,9.12941E+11
5897,Dunzo,3rd Party,9.15996E+11
50641,Ecom Express,3rd Party,9.15361E+11
20123,Ecom Express,3rd Party,9.18274E+11
15147,Dunzo,3rd Party,9.15242E+11
